,cell_area_ratio,white_area_ratio,e2e_n,e2e_distance_mean,e2e_distance_std,e2e_eu_distance_mean,e2e_eu_distance_std,e2e_distance_ratio_mean,e2e_distance_ratio_std,j2e_n,j2e_distance_mean,j2e_distance_std,j2e_eu_distance_mean,j2e_eu_distance_std,j2e_distance_ratio_mean,j2e_distance_ratio_std,j2j_n,j2j_distance_mean,j2j_distance_std,j2j_eu_distance_mean,j2j_eu_distance_std,j2j_distance_ratio_mean,j2j_distance_ratio_std,nodes_n,nodes_max,nodes_mean,nodes_std,medial_axis_mean,medial_axis_std,voronoi_approx_mean,voronoi_approx_std,std_filter_mean,std_filter_std,entropy_filter_mean,entropy_filter_std
NegsiRNA_D2_NO,0.5942372216118706,0.30669191148546004,3,7.185449728701349,8.264023454990687,6.7611747519471574,7.837714843016963,0.9325429043626522,0.010969461749713642,450,17.613984147033122,12.481308559494515,16.521655868787242,11.323837793578422,0.9437177681501429,0.042164013941983984,845,49.13060048737297,36.908535187867244,45.117296209913505,33.01843617701677,0.9324438313507194,0.037842179432335296,2164,5,3.1252310536044363,0.33514307403076943,9.204174610528726,5.460223207158445,10.031550782789273,5.168517626725799,1468.985228453875,870.4193817612693,3.842019639881885,0.5201103567174703
NegsiRNA_C3_NS,0.6417685614691839,0.26631588406032985,0,0.0,0.0,0.0,0.0,0.0,0.0,279,17.248536201879062,14.131792988431018,16.043773035286367,12.656262484191089,0.9408221572037524,0.04116260271386076,655,59.46362389845724,42.06506513622611,54.95106993271165,38.32006035465484,0.9331750689483476,0.031264549180033636,1603,5,3.1253898939488463,0.3330389302779031,8.613863844201429,4.987895775130603,9.205727009056108,4.785001841213004,1337.4774531776065,789.9860108463402,3.7456772733660584,0.5363408906909292
NegsiRNA_F2_CA,0.6038146548800998,0.3110601637098525,8,6.806980515339466,9.320024853928812,6.176553122354482,8.483610520239807,0.9522329859174388,0.0664594171220191,364,19.078393320468027,13.299774602351984,17.878483706472302,12.189192075568204,0.9433513836475024,0.034203057036276456,713,54.503382237864656,40.873055550935305,50.244185404788354,36.799615335926596,0.933599744103635,0.03459430820194475,1829,5,3.1334062329141608,0.3526428216100573,10.12836212636578,6.620393638959542,11.041261116702893,6.3857439203167585,1532.2517997371156,1041.1363414009481,3.834387346782069,0.5808386717700224
NegsiRNA_C3b_NS,0.6387136247422961,0.26928287082248265,3,1.0,0.0,1.0,0.0,1.0,0.0,308,18.48555520337903,16.365616983300978,17.28787401809163,14.766210074517465,0.9438256104867828,0.03188443137700645,660,57.06643602057265,39.84303525692836,52.738190127920106,36.47694814546279,0.9323131841111716,0.03312091988291007,1666,5,3.1278511404561824,0.3392737344924692,9.017008014322167,6.576452478557094,9.655937421612977,6.503243466173338,1286.251410066786,752.9401266037855,3.702348771370268,0.5505461695127043
NegsiRNA_C3_NO,0.6020969814724393,0.32251781887478304,2,4.0,4.242640687119285,4.0,4.242640687119285,1.0,0.0,417,17.97565687787721,12.071174160249006,16.780828698295974,10.62035670626863,0.9441910381060732,0.03608923978482033,857,48.89309591480101,33.896693207604606,45.02379845453873,30.50644133143369,0.9329241192278974,0.037725824720532916,2202,5,3.1276112624886467,0.3377150038346348,9.363617959681203,5.005282995672811,10.410861493228325,4.539497603901725,1406.041017745978,825.1122562016818,3.7882493662212418,0.5336402619537414
NegsiRNA_A3_NS,0.633782704671224,0.27328745524088544,2,8.121320343559644,9.485281374238571,7.7781745930520225,9.0,0.9768589245763656,0.03272642271200274,424,15.072028379330074,11.523606176966073,14.029296777606644,10.269681808337618,0.9371721915187974,0.0613526734697601,943,46.1444373900104,34.970412117259194,42.4249782920322,31.760628015466157,0.9307256287815536,0.03831680666388986,2381,5,3.135237295254095,0.3480633350816078,7.995433685753305,4.745191806973825,8.655387736672367,4.583746342980857,1147.2533297360653,708.0150036330837,3.5760884984247063,0.5674802960097558
NegsiRNA_F3_NO,0.6272830963134766,0.29773245917426217,1,1.0,0.0,1.0,0.0,1.0,0.0,455,18.83780821521468,14.793659479864885,17.561590463613207,13.45054171968436,0.9405775983928044,0.045430530392921616,740,49.22453287543574,39.09136084159192,45.21405723507177,35.33110657031345,0.931174673457606,0.03675597444317223,1953,5,3.1264720942140296,0.344484292705348,10.063667214121338,6.659507994689817,11.254438852306302,6.541327577552807,2071.178611483602,1231.675509509661,4.11214842870628,0.5472153106584376
NegsiRNA_E2_CA,0.6139795515272353,0.30644946628146696,2,10.156854249492381,10.949747468305834,8.928283664656549,9.46422218710307,0.8994439505418711,0.0378524613804509,290,21.004158333928245,15.926797962943883,19.554234156738552,14.22006983848426,0.9393828364626228,0.04755754727706667,579,60.44172876031451,42.741267297671726,55.85845888183297,39.00478627494038,0.933467931174255,0.031154924787064543,1461,5,3.12662559890486,0.3366443336727612,10.988545826580804,6.545738901602395,11.879369916566992,6.077476128641927,2099.6382191502553,1419.4271000680628,4.077326761298371,0.596263503658869
NegsiRNA_E2_NO,0.6016324361165365,0.3196682400173611,1,51.72792206135785,0.0,48.01041553663122,0.0,0.9281334649337536,0.0,300,19.83521610592816,14.797019985772982,18.588984351775828,13.679093669279409,0.9413809898869594,0.036157089368278966,607,59.32115299041296,44.37281207006004,54.707235138507976,40.238767953414246,0.9335245850440784,0.033183821725397605,1521,5,3.123602892833662,0.3370236123540933,11.446786906182316,7.038464803849474,12.293368619980793,6.315900716147107,2156.401005074118,1382.935161898039,4.13567480348024,0.5554742776280894
NegsiRNA_A3_NO,0.68423949347602,0.2296880086263021,2,6.0,7.071067811865476,6.0,7.071067811865476,1.0,0.0,452,16.12708990958701,15.900168982596757,15.0053022059429,13.96807724715007,0.937913515291942,0.05312961674435482,727,50.09693578670954,41.49661799005746,45.81289327990177,37.40323177249106,0.9267520840346908,0.039289289044918144,1979,5,3.12733703890854,0.3378670621565113,7.4957538912528126,4.535686601220516,8.152678919270814,4.360939221153055,1166.4789081659835,705.2270858008563,3.5821663533506722,0.5653299986364068
NegsiRNA_A3_CA,0.6828861236572266,0.2307196723090278,0,0.0,0.0,0.0,0.0,0.0,0.0,426,15.052218932788133,13.636044209672413,13.980403283625614,12.222344372629296,0.9392500256433888,0.05534542732487688,763,50.05358420342186,40.725501665709466,45.85628682230121,36.5723883462906,0.930256615844548,0.043074978470815546,2005,5,3.1346633416458847,0.3528585778154764,7.328100576529598,4.332372467773958,7.90787041207029,4.178369459542021,1178.4989979234113,784.7093541405255,3.5819346941568564,0.5885017460522449
NegsiRNA_I2_NO,0.5911901262071397,0.2948104010687934,4,1.1035533905932735,0.2071067811865476,1.1035533905932735,0.2071067811865476,1.0,0.0,351,17.378249572450073,14.424159180471554,16.230834803643855,13.047447366311307,0.9439935582109484,0.036987825651573374,739,54.57958550670014,39.65622245167314,49.68493201123706,35.07856263438149,0.9260849259930876,0.043072646419839634,1894,4,3.1330517423442448,0.3396306467376077,9.36747714492595,6.165617341585883,9.87970318440792,5.7061216140505815,2152.692926676622,1317.0547646349655,4.171936966241578,0.5201236883992421
NegsiRNA_G3_NO,0.5938171810574002,0.3084894816080729,1,67.14213562373095,0.0,63.28506932918697,0.0,0.942553714463906,0.0,443,19.119827714072386,15.983197392783039,17.775096696289495,14.062757367542336,0.9422117529767656,0.03620394043792165,760,49.02546319272371,37.318683281062725,45.07554285394665,33.66815009042006,0.9314216996928144,0.03984689771937091,1943,5,3.1245496654657745,0.3317625391396198,9.818366058646092,5.605717500099714,10.945074453122404,5.19833525494379,1505.1606887279675,912.0240199227428,3.8454224340518848,0.5409244801210014
NegsiRNA_B3_CA,0.6194970872667099,0.3073158264160156,1,1.0,0.0,1.0,0.0,1.0,0.0,253,18.529725996760614,19.04365366498245,17.120962334649168,15.94254950040984,0.9445015140365324,0.041963913041314534,735,58.81801528975113,38.81178357066387,54.36981621089353,35.31985376571381,0.9341126221143938,0.032663489276626184,1780,5,3.1247191011235955,0.3320961343408499,9.758918073430747,6.952439548041943,10.023127032803863,6.155447292718322,1674.4869346866597,1106.6006865314612,3.943062205594628,0.5472421959964521
NegsiRNA_L2_CA,0.6274180942111545,0.24484422471788195,3,1.2761423749153968,0.23914631173810036,1.2761423749153968,0.23914631173810036,1.0,0.0,378,17.956999048019593,18.106149739269878,16.639803063904335,15.913195444939827,0.9413582335118243,0.03579156477523373,633,51.79999973884485,41.83379175170703,47.204203652443866,37.484431457671775,0.9246760856042332,0.04792395941919204,1683,5,3.134878193701723,0.3433284443430433,9.1728597105294,7.311208240881534,10.139842063899408,7.490531192949782,1367.6654011338342,817.310290152862,3.7518454637254193,0.5600413554597593
NegsiRNA_B2_CA,0.5412637922498915,0.3612564934624566,1,1.0,0.0,1.0,0.0,1.0,0.0,343,19.91152410743076,12.85777047400567,18.667879696419014,11.723912675869693,0.9459790415028224,0.03614411332312208,700,56.328757141710575,38.781709336446475,51.81805616798906,34.912621154047585,0.93229561380831,0.037226306521401166,1772,6,3.1230248306997743,0.345219355550412,11.753938545133092,7.006974819852916,12.943851258511758,6.608290480859684,1840.1452899443075,1234.60255396309,3.9890997288843018,0.5787806589207092
NegsiRNA_F1_CA,0.5862238142225478,0.3236634996202257,7,7.557070705230237,9.500808804109235,7.0544354952690815,8.875477253849633,0.966363553265901,0.046000437029740326,222,20.48755133925439,20.600712951565,18.84803983734199,17.624019200157875,0.9400524547996756,0.05563741795376096,783,58.918600986344224,34.93498868080337,54.682613574143495,31.83360549846584,0.9357224900237892,0.030411033074642987,1790,5,3.1212290502793296,0.3314883451268897,9.236954062663024,5.064116544667303,9.806735288262928,4.8576291137955785,1988.9897672848276,1392.872820287953,4.053029300713721,0.5680529514863907
NegsiRNA_A1_NO,0.6330114594557537,0.2986440523543821,3,2.1380711874576983,0.8018587132686416,2.1380711874576983,0.8018587132686416,1.0,0.0,290,20.610991624423267,13.875783555325821,19.289590599296123,12.435801119035096,0.9434880479187552,0.03272279349028002,516,60.20538311148011,45.32793631190186,55.39947027435473,41.212354003420636,0.931038605779362,0.033547103133880936,1275,4,3.099607843137255,0.2994764109621973,11.065185785847001,6.585694301949183,12.29997090183836,6.298657402390102,2284.11915538546,1411.4850563141645,4.164838296419648,0.5643054025940367
NegsiRNA_D1_CA,0.6440497504340278,0.2637765672471788,4,8.07842712474619,12.004353264004415,7.600412715408799,11.283245783340433,0.9481863263080816,0.0351775884493128,289,17.331516750924187,15.061933133499243,16.180226680827204,13.585046930162866,0.9403246686918144,0.051278059803681636,717,57.95974818582037,41.44388879989161,53.32392960819737,37.57166038174671,0.9299065668358064,0.0412419776778486,1727,5,3.1192819918934567,0.331188931983212,8.084303891423568,4.591979575978455,8.483042009780156,4.247341481591691,1152.3171328338344,786.4413455445152,3.5541225816060638,0.6120852351987374
NegsiRNA_H2_CA,0.6890169779459635,0.2490386962890625,3,10.299831645537225,14.899824219878935,9.001932208503073,12.80421121234231,0.9303421070769806,0.06768635756940787,291,15.988833408547697,13.584350613790546,14.92964684432137,12.360532406085314,0.9393528731565329,0.0563517445370067,832,55.00871045271346,33.95430896372623,50.9424366369531,31.187112791798373,0.9324435618436758,0.033375689131930175,2034,5,3.1401179941002946,0.35133288251596845,6.836952781792292,3.580643665024048,7.179863831061209,3.3039547832293987,819.1942453882835,491.93815729850456,3.2289092156048103,0.5671150782807309
NegsiRNA_I3_NO,0.6007798512776693,0.2872467041015625,2,2.5,2.1213203435596424,2.5,2.1213203435596424,1.0,0.0,386,17.770800016779535,17.431352993628312,16.47864140646642,15.086152358847439,0.9426136938283324,0.033710499427966084,703,52.2909491072775,37.95311126179053,47.95307726302832,34.08277688108921,0.9291598724327962,0.03750048438474268,1813,5,3.1285162713734143,0.3395721885645961,9.573629545130414,6.0391794579852,10.480124725162918,5.8913203614714575,1523.283805918098,969.6888548802074,3.831052155517724,0.5849081149283618
NegsiRNA_I2_CA,0.6171656714545356,0.31386227077907985,0,0.0,0.0,0.0,0.0,0.0,0.0,507,15.958883153775947,13.166742817186995,14.876472209174961,11.87691867677358,0.9362989477530508,0.056941315196367914,1109,42.572094390998615,32.399390535934536,39.08020939690979,29.33730064127028,0.9306307441053656,0.04930449386560446,3025,6,3.161652892561984,0.3856739236507896,8.714587120122431,6.665367459285892,9.41457873581879,6.684823221142044,866.8947013218234,669.2831833863961,3.2236189764639267,0.6415805141058762
NegsiRNA_H3_NS,0.6179652743869357,0.28764597574869794,5,10.028427124746194,20.18817678083545,9.43481325796916,18.860815822335514,0.9871351020330378,0.028766786377726263,288,20.073285264686906,21.66465153512763,18.618426731566828,19.253172752435074,0.9434318040844558,0.03214294330523275,645,59.54875808410508,39.27879597676161,54.93872277310978,35.72126057711054,0.932738206040492,0.034583547077703926,1564,5,3.1163682864450126,0.3226538094202219,9.349122073663064,5.6077992669254515,9.949047641342958,5.347977228097722,1645.8604108117893,1078.4492445027668,3.9147210211966734,0.5429036344681324
NegsiRNA_E3_CA,0.610192616780599,0.273406982421875,0,0.0,0.0,0.0,0.0,0.0,0.0,325,17.16887182619924,12.84055717121286,16.078245270656268,11.759892526531374,0.938302910672188,0.056791096637821815,700,56.36348307892628,41.027360165630824,52.046244738826225,37.33834799645749,0.9327081663076828,0.03275147597189236,1777,5,3.128306133933596,0.3377790028028129,8.804237438773963,5.169248110808434,9.388471902055658,4.927535568448759,1272.666907150437,836.5936697885985,3.66354027849486,0.5888566029019705
AKT1_B2_NO,0.5283071729871962,0.3303040398491753,1,24.38477631085024,0.0,23.021728866442675,0.0,0.9441025241719744,0.0,297,20.45577338575355,16.75742217104109,19.051445805128967,14.908437298095,0.9429231711615956,0.03546487811341837,628,59.68078410322752,42.54310708729923,54.74185914207473,37.876220758659855,0.9306829858408144,0.03644837790620451,1585,5,3.1274447949526816,0.3409544512161965,10.948302811870064,6.3055602743258605,11.958421512502936,6.077615487917805,2130.898292625252,1290.9053737427091,4.154106578117019,0.5230347573456281
ACTB_B2_CA,0.6037392086452908,0.2802963256835937,8,11.673097038856277,16.213742112124464,10.770630018402489,13.984421087427954,0.9705182120573832,0.04760654524778722,361,21.31889058557389,18.294524947899003,19.795693564617018,16.43896079162456,0.9370830987896712,0.048778005467091004,702,52.87874112557678,41.12016574884321,48.25736985583471,36.64448842952817,0.9279278342933704,0.04321486439247282,1802,5,3.1298557158712543,0.3443001575572772,9.385630219365744,6.708585668212887,9.997990941305467,6.8214782926913164,2097.093202397728,1445.9992406488964,4.12225798850882,0.5665546154533451
JUP_D1_NO,0.6126910315619575,0.2918277316623264,1,21.48528137423857,0.0,19.313207915827967,0.0,0.8989041185648617,0.0,238,19.699286068907487,22.085184545074853,18.09606591978345,19.37488413394475,0.9394762844919152,0.04379859252225902,778,59.09598570564566,39.449708283975156,54.15987550931557,34.947584735601566,0.9287701362171756,0.03626682597856673,1888,5,3.139300847457627,0.3493061199335199,8.035210784302663,4.47186081815125,8.483803704138749,4.284300059980088,884.3297173177726,557.839598195004,3.2901046805621417,0.5926842625420834
FYN_E3_NS,0.6831853654649522,0.2524727715386285,4,1.0,0.0,1.0,0.0,1.0,0.0,224,20.92916432056108,25.388033808204106,19.249337087263545,22.750889416288647,0.9403347024088488,0.03975775533374664,537,66.86969363375388,43.92238764381037,61.5972456597501,39.962954751794356,0.9296900504161896,0.034615140732475694,1343,5,3.1332836932241253,0.3442347409794032,8.543061741108524,5.0196429823384925,9.138534024672897,4.939976427537713,1299.7264875616431,880.1950981719467,3.6630459918331697,0.5957863045248457
ACTN4_L1_NO,0.5726282331678603,0.31916385226779515,0,0.0,0.0,0.0,0.0,0.0,0.0,482,16.82286321787229,13.968526620317652,15.626653343942422,12.541555789186573,0.938204506563518,0.04684023385912845,958,47.62477931044518,35.676463171855175,43.51914079895134,31.82275210411176,0.9280830197855422,0.041848638288812315,2472,5,3.1343042071197416,0.34686005032728184,8.715788091163676,5.563401443333386,9.3619208693727,5.309030869502894,929.3559312556376,596.4205177584593,3.335646563588131,0.6049826980232185
GNA12_E1_NS,0.6615886688232422,0.2640520731608073,1,58.0416305603426,0.0,51.0098029794274,0.0,0.8788485520990902,0.0,174,22.7502248392287,26.258598443806015,20.79399088413455,22.278336194405018,0.9378076895468502,0.035639137454692334,497,72.10513710495734,49.61924460821018,65.92725898578135,44.563117060933536,0.9250576124634564,0.040911010269059835,1213,5,3.1228359439406432,0.33569880647213063,9.687429645720902,6.658502925040081,10.053536719051355,6.316006748602222,1749.4574316971205,1143.6390828716146,3.9686947732273947,0.5562687176491155
ACTN4_L3_NO,0.6431838141547309,0.26414744059244794,2,5.328427124746191,0.7071067811865476,4.621320343559642,0.5355339059327379,0.8682720163547035,0.01471862576142966,508,16.18758497212603,13.970790837070975,15.052341095097072,12.579300152866132,0.9400680161479869,0.03515608075231342,826,47.255238655498964,39.14994187882888,43.360853910024055,35.325742155003915,0.9315709329319191,0.038829880903332184,2192,5,3.1181569343065694,0.32978465242861565,7.979353963460418,5.130908457929972,8.92785008237909,5.022501375973702,1315.7295879456758,830.540230314233,3.679391233893523,0.5852215118462821
MYO7A_D1_CA,0.6288712819417318,0.2893231709798177,4,18.181980515339465,6.779921834690852,16.894236031494252,6.790659164093131,0.9281647867728332,0.07491971942833582,254,20.486462092762128,19.74654390533113,19.01587625984572,17.81454546829055,0.9411283203654924,0.044850528301889986,669,61.20231836596537,42.426375975175276,56.06813545190229,38.10564883524675,0.9272570977149164,0.03710211791883501,1626,5,3.1297662976629765,0.3396866648163663,8.736026797816015,5.0686435976469415,9.366873646420311,4.8269589419467405,921.6717063134261,583.4499226016964,3.33545254720981,0.5946284201337734
ACTB_B2_NS,0.5290368398030599,0.3934220208062066,2,6.621320343559643,4.535533905932738,5.914213562373095,4.3639610306789285,0.8720691218521718,0.061719104196326535,348,22.270650363330194,16.129513126079186,20.809087766235628,14.708323526456615,0.9414048125278331,0.03728701049305665,704,53.95947086911642,37.068198425424924,49.859050549920646,33.70678239610166,0.934127758091944,0.03703964969880985,1796,5,3.13195991091314,0.34008833936352306,13.342542541305836,8.466754190135521,14.887824507302971,8.152079171752023,2073.007746865296,1432.7617877492771,4.09948008069802,0.5625133961235386
GNB2L1_E3_NS,0.6653575897216797,0.2523807949490017,0,0.0,0.0,0.0,0.0,0.0,0.0,241,20.662046341713914,21.52045860072204,18.972569725688178,18.872249686705416,0.9313456330385524,0.06542573939557991,547,65.85907031638045,44.64596473344557,60.0173922995523,39.764556360425296,0.923563842102202,0.046840645022871566,1391,5,3.1380301941049606,0.3511286134539415,8.612083740870126,5.669648216844605,9.064268127306633,5.562930044446169,1147.7920686786865,796.8129785315006,3.534526227407953,0.6121600222216108
ADD3_A1_NS,0.6942886776394315,0.24614418877495656,2,19.414213562373085,26.041630560342607,19.0,25.45584412271571,0.989050203937712,0.01548535009650715,182,23.287270805182715,23.868543147657924,21.568490204434358,21.505321961273392,0.9407883897668348,0.05846844725544657,445,73.08757049597573,47.85946255170807,67.27907085538006,43.53024295592953,0.9306043913360954,0.03533898138066295,1095,4,3.1187214611872145,0.3234604702908646,9.459082407077704,5.974369102545477,10.013091219823794,5.85210741661657,2053.9984688971717,1451.0641570863097,4.063193865887986,0.5669565552714093
FBLMI1_C3_NS,0.6233880784776475,0.2993910047743056,3,1.60947570824873,0.7270457201641229,1.5500938466242948,0.6291371869363989,0.9754032275561966,0.04260285957487764,263,21.777137986256548,19.91101615775267,20.254709568781973,17.960157413035695,0.9422930474956274,0.03985722615785324,633,59.86677256667744,38.20901491717732,55.34112806461022,34.81974455277821,0.9313495941539992,0.03415824574256027,1561,5,3.1300448430493275,0.34201881788572364,9.778094109786434,5.896214952017598,10.430590383479595,5.567898784922904,1436.4971909756562,844.8328190674364,3.8100945031618463,0.5375910557494498
DNMBP_A3_NS,0.6682609981960721,0.23349507649739584,1,14.828427124746193,0.0,14.142135623730953,0.0,0.9537178491527308,0.0,250,19.101474383433608,23.83912661003487,17.583145335350338,20.99421166339648,0.9401186011455674,0.03840290787134554,604,63.541152377243385,49.616315375583774,57.56701988997591,43.42312339285841,0.9216873527045492,0.04203617581520242,1525,5,3.1337704918032787,0.3442366891335957,7.585024467002925,4.891504645595291,7.899887855110931,4.67302544698541,1153.9827623239325,755.1668776780052,3.563663421525072,0.5836059906406366
ADAM9_C3b_NO,0.6553741031222873,0.26106686062282985,2,8.414213562373098,7.656854249492381,7.520797289396148,6.393372839403559,0.935392777145409,0.09136841078822357,379,19.83211617931516,19.07195044064249,18.31212396310364,16.6916330784908,0.941438176979734,0.03665716655812703,635,55.59846838687872,41.390249156135795,50.72724878018358,36.77500672510397,0.9275762287086876,0.0403576149759078,1709,5,3.148624926857812,0.3654547961952235,8.715990188393588,5.1895394895231615,9.431572901220768,5.0244493650433535,1625.872490552436,972.8543093278121,3.9168801024755218,0.5437846366914145
PARD3_F1_NS,0.5869638654920789,0.35016759236653644,0,0.0,0.0,0.0,0.0,0.0,0.0,144,26.251861141472173,25.289881098052703,24.121175314491147,22.417209620415484,0.9399733156443424,0.03994163199553297,689,64.95444085910289,38.13524829522323,60.305316436530006,34.69509799698188,0.935617580462782,0.029836231293358193,1581,5,3.12966476913346,0.3396790559554728,10.554514500104624,6.270838953368203,11.060768493863113,6.1073048879825,1718.2588873173725,1214.7619375980526,3.937251067844517,0.5715595624506229
CAMSAP3-2310057J16RIK_E2_NS,0.6283679538302951,0.2810923258463542,0,0.0,0.0,0.0,0.0,0.0,0.0,161,27.31255153312919,28.05283217937557,25.41066828550642,25.40375972679593,0.944507036608254,0.032516901204087706,483,73.87095186581006,48.132694438585865,68.18775634221319,43.92756613277493,0.9317894797862742,0.03789257344633184,1135,5,3.119823788546256,0.3380482523722056,10.029522522413012,5.849933914775617,10.50416968391626,5.746259989369759,1708.600546834542,1210.324605614976,3.9209374141376343,0.5786656507987237
ADD3_A1_CA,0.6891131930881076,0.2350281609429253,0,0.0,0.0,0.0,0.0,0.0,0.0,196,20.686118569042577,23.89710427597286,19.349294236324294,21.957422660355547,0.9457159772154744,0.03137184938051533,422,73.40782864294354,54.46653084280328,67.63282559337857,49.46717532083204,0.930106245144407,0.03468952857700093,1065,4,3.1230046948356813,0.3284425975479761,9.563877705001383,6.060467074815634,10.04983797065067,5.7665854123158375,1936.267382226504,1260.7373084164872,4.0236023000898715,0.5706360810096995
FYN_E2_CA,0.6296513875325521,0.2734773423936632,1,8.82842712474619,0.0,7.071067811865476,0.0,0.8009431025426019,0.0,193,23.466459237952666,20.73857600807368,21.81638487811464,18.68439035158537,0.9412071829437354,0.027339037562512426,482,70.35506014868069,47.08800992841725,64.79912333131314,42.38379623751364,0.9314087758566396,0.03486553562827403,1163,5,3.132416165090284,0.3414700788777612,10.07764625375864,5.7685018466916285,10.7795998610411,5.6095309322417855,1853.4404777729399,1220.339146519675,4.0148885339967455,0.5591299901132571
MYO6_D3_CA,0.6050605773925781,0.3144259982638889,0,0.0,0.0,0.0,0.0,0.0,0.0,288,21.281310507531792,21.181098171548072,19.7859743532463,18.94473163851713,0.9438186820369744,0.03233439275020545,650,59.13048644791822,42.681833215948636,54.50615842464096,38.64495548669539,0.9325020015241662,0.0350315332647112,1594,5,3.1292346298619824,0.3446832836501856,10.15980781281174,6.197535283228216,10.940126440627301,5.962696149890019,1641.5361024441052,1017.5110958357524,3.921761666999645,0.5441169037110916
CAMSAP3-2310057J16RIK_E2_NO,0.6134535471598307,0.3019595675998264,2,14.106601717798213,14.535533905932741,13.010864433221338,14.15750025254006,0.8638570745315992,0.11348420320014553,236,23.326617845012297,23.105850445007164,21.696800890639697,20.913661633900656,0.9406304904850252,0.04123277425369818,526,66.5783963150885,46.88567968258074,61.12051246982611,41.582370463176154,0.9303644802971428,0.0351118573435889,1296,5,3.1304012345679015,0.3457883631605339,10.616704410450687,6.070205972107723,11.398418652591026,5.823579472607903,2172.798456668921,1349.7136637142535,4.151000552001047,0.5376041538752014
P2RX4_E1_NO,0.6278919643825955,0.2570254007975261,3,13.71404520791032,13.4112872670583,11.688103374779178,10.515814721205077,0.9214092531551572,0.1111468524489821,330,20.88068059364566,23.03346375552287,19.37308879299769,20.685553687293986,0.9426549154067356,0.033195538776582746,620,55.59058569564574,44.956852246782205,50.35848691158766,39.832757209886175,0.9247014732459444,0.04840890382086003,1559,5,3.121231558691469,0.3283555108501341,8.903299104869525,5.446571845758152,9.599181169667798,5.287069611010543,2116.994346471663,1285.3044628287712,4.097485474630695,0.5880803324826358
CGLN1_C2_NO,0.6077772776285807,0.2695126003689236,1,44.55634918610404,0.0,36.61966684720111,0.0,0.8218731452670685,0.0,320,18.04138601898963,17.79002071550889,16.723348869951472,15.66354178483707,0.9371692037820208,0.0592751859134398,699,56.667613379202024,40.89196267506233,51.70921369069384,36.12417373501077,0.9264808629458592,0.042216914268728055,1765,5,3.13257790368272,0.3506180464112762,8.496652514588705,5.676284993290203,9.035859391417752,5.5232928069328455,1183.5237115373827,731.5708894168735,3.63269904783714,0.5360289154674641
AKAP5_B2_CA,0.5944334665934244,0.31766721937391496,2,12.03553390593274,5.3639610306789285,11.374259528142733,5.315302472381845,0.9399984161341672,0.02269841965245863,248,21.059855287643767,13.984805750921526,19.602037663931966,12.491718127620858,0.9399803449239044,0.04197479687432568,560,64.19074971793607,44.70992904041246,58.97300868945625,40.259713421907136,0.9305171206311551,0.03532592488953863,1405,5,3.1281138790035588,0.3384489445975393,11.5096215672174,6.8187443072258525,12.205213946286495,6.402446683484283,2052.8093187084296,1328.9738192049754,4.101880186841777,0.5585220879510584
CDH2_B1_CA,0.7585991753472222,0.16876263088650173,2,33.985281374238575,2.8076118445748888,32.347782724271816,0.4918390454242652,0.9544767019238231,0.0643796655432827,188,21.770800667575607,27.97444416088069,20.090917274419013,25.325802340401346,0.939455201911112,0.03507507477523434,390,74.97437631484567,59.6166116362013,68.83236167576823,54.4140708138151,0.9266286148256015,0.03523047825480968,1035,5,3.1478260869565218,0.35763934643912304,7.000475332204601,4.493706908403724,7.3135467922304365,4.491689775491095,1338.0022610717886,897.4680854559027,3.699306215628804,0.5821100496110481
KEAP1_E1_NS,0.6498790317111545,0.2765074835883247,0,0.0,0.0,0.0,0.0,0.0,0.0,248,22.39174646786877,26.124589281026893,20.3371936025905,22.621631133728627,0.9357829148578108,0.05821225049224293,565,63.60091404995619,45.139109731270416,57.67858588426206,39.20411160057518,0.9236429773739212,0.044663430951961784,1439,4,3.136205698401668,0.3430068601713117,9.483465207871268,5.888414721539389,10.051191297814727,5.817367324988254,2076.8472410902864,1382.2379810497089,4.108060867979588,0.5572487066726884
GNA12_E3_NO,0.7123586866590712,0.2114249335394965,0,0.0,0.0,0.0,0.0,0.0,0.0,230,19.96115504208668,22.85281321773793,18.32111640304068,20.00102985480248,0.936614646519802,0.048039099795988575,543,65.41348413471937,48.49065671095242,59.457767775245024,43.31734263157408,0.9238350697745606,0.04297877486867754,1389,6,3.1468682505399572,0.3698878830091781,7.0551110919555455,4.091429778960705,7.457297061117487,3.9816277991395497,650.9880361292148,429.04335970498437,2.9398730508788105,0.5975340352975267
CDH2_B1_NS,0.6877108679877387,0.2106895446777344,2,21.828427124746188,29.455844122715718,21.0,28.284271247461906,0.9805792729135424,0.02746505563681493,267,18.453192621224307,18.655110447021414,17.107132912216965,16.802494043670553,0.9395701559561862,0.04930001163631717,567,61.30142907571451,46.94352188155563,55.56822715520307,41.4118348725911,0.9233152955350468,0.04422283327204375,1466,5,3.139154160982265,0.34807260297789155,7.651564884346961,5.834170939630046,7.825861142767751,5.72731290510488,1306.9483922188178,961.5996449436307,3.6886252790692504,0.5765475579503406
