,cell_area_ratio,white_area_ratio,area_mean,area_std,area_median,area_mad,area_entropy,perimeter_mean,perimeter_std,perimeter_median,perimeter_mad,perimeter_entropy,hull_area_mean,hull_area_std,hull_area_median,hull_area_mad,hull_area_entropy,hull_perimeter_mean,hull_perimeter_std,hull_perimeter_median,hull_perimeter_mad,hull_perimeter_entropy,compactness_mean,compactness_std,compactness_median,compactness_mad,compactness_entropy,solidity_mean,solidity_std,solidity_median,solidity_mad,solidity_entropy,convexity_mean,convexity_std,convexity_median,convexity_mad,convexity_entropy,major_axis_length_mean,major_axis_length_std,major_axis_length_median,major_axis_length_mad,major_axis_length_entropy,minor_axis_length_mean,minor_axis_length_std,minor_axis_length_median,minor_axis_length_mad,minor_axis_length_entropy,elongation_mean,elongation_std,elongation_median,elongation_mad,elongation_entropy,fractal_dimension_mean,fractal_dimension_std,fractal_dimension_median,fractal_dimension_mad,fractal_dimension_entropy,entropy_mean,entropy_std,entropy_median,entropy_mad,entropy_entropy,e2e_n,e2e_distance_mean,e2e_distance_std,e2e_distance_median,e2e_distance_mad,e2e_distance_entropy,e2e_eu_distance_mean,e2e_eu_distance_std,e2e_eu_distance_median,e2e_eu_distance_mad,e2e_eu_distance_entropy,e2e_distance_ratio_mean,e2e_distance_ratio_std,e2e_distance_ratio_median,e2e_distance_ratio_mad,e2e_distance_ratio_entropy,j2e_n,j2e_distance_mean,j2e_distance_std,j2e_distance_median,j2e_distance_mad,j2e_distance_entropy,j2e_eu_distance_mean,j2e_eu_distance_std,j2e_eu_distance_median,j2e_eu_distance_mad,j2e_eu_distance_entropy,j2e_distance_ratio_mean,j2e_distance_ratio_std,j2e_distance_ratio_median,j2e_distance_ratio_mad,j2e_distance_ratio_entropy,j2j_n,j2j_distance_mean,j2j_distance_std,j2j_distance_median,j2j_distance_mad,j2j_distance_entropy,j2j_eu_distance_mean,j2j_eu_distance_std,j2j_eu_distance_median,j2j_eu_distance_mad,j2j_eu_distance_entropy,j2j_distance_ratio_mean,j2j_distance_ratio_std,j2j_distance_ratio_median,j2j_distance_ratio_mad,j2j_distance_ratio_entropy,nodes_n,nodes_max,nodes_mean,nodes_std,nodes_median,nodes_mad,nodes_entropy,branch_thickness_medial_axis_mean,branch_thickness_medial_axis_std,branch_thickness_medial_axis_median,branch_thickness_medial_axis_mad,branch_thickness_medial_axis_entropy,branch_thickness_voronoi_mean,branch_thickness_voronoi_std,branch_thickness_voronoi_median,branch_thickness_voronoi_mad,branch_thickness_voronoi_entropy,texture_std_filter_mean,texture_std_filter_std,texture_std_filter_median,texture_std_filter_mad,texture_std_filter_entropy,texture_entropy_filter_mean,texture_entropy_filter_std,texture_entropy_filter_median,texture_entropy_filter_mad,texture_entropy_filter_entropy,global_entropy_discrete,global_entropy_kde,global_coeff_var
NegsiRNA_E1_NO,0.6598192850748698,0.2541419135199653,14259.252577319588,10348.374536240512,12706.5,7155.5,6.599912842187128,523.6032330952969,252.82564497898196,535.8721451759338,144.75230705738062,6.599912842187128,16018.345360824742,12033.509604771556,14835.5,7779.0,6.579294285486097,447.60302109079265,191.82746007377787,460.19038438797,120.49206209182745,6.599912842187128,0.5963067815714836,0.1237416142082179,0.6196123708707124,0.08310577916757433,6.599912842187128,0.9006205102430973,0.05884490689848119,0.913483870967742,0.036842417139786976,6.599912842187128,0.8777928418359114,0.06418206194088766,0.892688369982148,0.03090355744736517,6.599912842187128,158.67930494387124,69.0418959242514,160.35659790039062,44.65541076660156,6.599912842187128,112.24657052816804,50.90854048751481,119.70838928222656,31.54070281982422,6.599912842187128,0.7085720845060066,0.16551245146523744,0.7172603144583684,0.12072947620068375,6.579294285486097,1.1522050848571292,0.017250344171155414,1.151638414700509,0.010414728630180559,6.599912842187128,3.1628040692058055,0.4299174798218198,3.23510026648075,0.22550546541254501,6.599912842187128,2,25.020815280171313,5.000000000000003,25.020815280171313,3.5355339059327395,1.0,22.214256971104057,5.92060591861251,22.214256971104057,4.186500593784114,1.0,0.8817945850389098,0.06041501751607228,0.8817945850389098,0.04271986857111876,1.0,321,18.721293454493296,18.908188656179885,14.631202762478186,6.56013495061271,8.084141519798884,17.375299546035617,16.874893048688946,13.780017739062894,6.106108116915372,8.098129759660793,0.9376551335276831,0.06703090661802329,0.9479155070627834,0.019479781705122767,7.952146570134321,600,56.49151320469861,43.08214294519032,47.02834990707604,25.81714056379253,9.220893877992275,51.88497443160472,38.77540898374951,44.01196542582756,23.70866478707345,9.214227211325609,0.9303414596020839,0.03727556226250056,0.9305210535563664,0.015398305552298486,9.170119888914428,1493,4,3.115874079035499,0.32007386154319745,3.0,0.0,0.5173835766009645,9.261027336120605,5.801074981689453,8.0,3.180339813232422,6.813159105601356,10.108380317687988,5.717156887054443,8.602325439453125,3.397674560546875,6.887102010210797,1914.5072021484375,1220.617431640625,1604.99951171875,638.4310302734375,19.169562300037768,4.039111137390137,0.5617399215698242,4.076259136199951,0.40019702911376953,11.528553735515414,5.608660864572489,5.622776149571074,0.5635794625552428
NegsiRNA_G2_NS,0.5991946326361762,0.3098928663465712,11936.263392857143,8809.575739843276,11582.5,4840.0,6.789497779200461,467.80845735434974,204.8849100802591,489.85133010149,122.2462107539177,6.771640636343319,13310.607142857143,9643.363973824708,12513.75,5236.25,6.789497779200461,406.8494044212358,172.37074958050863,429.8881323337555,96.80363261699677,6.789497779200461,0.5870660934008739,0.1396580607111375,0.5955318905143441,0.08961117692522591,6.789497779200461,0.8897477516811981,0.08648677251353246,0.9157690638746048,0.04005359151190896,6.764900569359716,0.884410008691931,0.052424707926838524,0.8865790739835882,0.03506372398901114,6.764900569359716,144.5404367936509,61.9677222415301,152.56883239746094,33.58963775634765,6.789497779200461,102.10727593143072,47.4989008784632,107.72017669677734,24.671157836914062,6.771640636343319,0.7046595416770425,0.19687494945952527,0.7225378801964883,0.13188194841842577,6.789497779200461,1.1642747004732712,0.1147148250867866,1.1508893413582029,0.011602447413941341,6.789497779200461,3.069181400719176,0.6366054817030504,3.225582413731911,0.241532942670722,6.764900569359716,8,12.599873734152915,13.202068763869338,8.621320343559642,6.32842712474619,2.75,11.92923237089391,12.876042650318428,7.58276253029822,5.846160149842165,2.75,0.9534887562291028,0.05297925365828925,0.9616787992563767,0.03790970716028902,2.4056390622295662,348,20.420669086886225,18.983458080254653,16.438823169837693,6.045777912052851,8.275516304738126,19.109171616423776,17.132077144922942,15.620499351813308,5.658001182675905,8.246780672554218,0.9447271060331137,0.04574058998915928,0.9474876761099569,0.021222270747898897,8.104398847779406,643,54.43842870711373,38.64422251913875,45.02894610725695,22.554315013428244,9.325564507421259,50.2224545632284,34.99477638958464,41.46157859995203,20.143875992859385,9.328674927327945,0.9329476644351377,0.03294273058424318,0.9311176460378243,0.01677066865834298,9.273901551046649,1669,5,3.1246255242660275,0.3356917782930955,3.0,0.0,0.5509646622110923,10.818077087402344,6.581095218658447,9.433980941772461,4.048816204071045,7.196171772699396,11.927526473999023,6.360498428344727,10.630146026611328,3.9219422340393066,7.285576493631922,1598.4720458984375,1096.620361328125,1279.5587158203125,495.18524169921875,19.450477679218846,3.874558448791504,0.5640028119087219,3.8727047443389893,0.40967440605163574,12.052187010922932,5.398465273443483,5.4109612042774575,0.5354309674126767
CLIP1_C2_NS,0.6271847618950738,0.2540117899576823,10975.02962962963,6917.37654949286,10451.0,4029.0,7.032371152606386,462.161784085521,166.81957752261627,476.7766922712326,109.43859875202179,7.062000782236016,12362.722222222223,7827.612408481461,11613.0,4902.0,7.062000782236016,411.15994608755466,141.46411160512275,420.5609016418457,91.08682227134705,7.062000782236016,0.6038321173277046,0.1218536572350492,0.6169687827504555,0.0878756704422099,7.062000782236016,0.8949254439497561,0.07425733639274397,0.9078939118440028,0.03559348311398036,7.041594208145916,0.8991586385649853,0.04028681480180078,0.9037996500983642,0.024027785435510984,7.041594208145916,149.50368097093371,54.31653639503443,149.2887420654297,32.10914611816406,7.047185967421201,98.90931564613625,35.61077221615227,99.21283721923828,21.851333618164062,7.047185967421201,0.6850957063790465,0.17181270258472656,0.6806069952863463,0.1173353725969799,7.0267793933311005,1.1600751178228792,0.10438943015335887,1.1484011560250744,0.008758397945941354,7.062000782236016,3.040858989431435,0.49673181599123795,3.1119752831248912,0.19501174832401302,7.062000782236016,2,10.414213562373096,7.6568542494923815,10.414213562373096,5.414213562373096,1.0,10.0,7.0710678118654755,10.0,5.0,1.0,0.9738310345615129,0.03700850583638136,0.9738310345615129,0.02616896543848718,1.0,251,19.991197203768692,22.505602047933984,13.313708498984765,6.07106781186548,7.785269101750915,18.452554175414406,20.0568745728352,12.736648783028556,5.654170182482989,7.7633178069129585,0.9400676782431193,0.04012427961055361,0.94169445404559,0.017282910359312953,7.642741462265588,637,62.53160519698182,44.70006311124344,53.82793194148105,30.299831645537296,9.305730409980006,57.217384335226484,40.21911512949481,49.80071396186106,27.344429268657112,9.302590692554574,0.9267239487038464,0.036139210260108495,0.928171994554507,0.01622807511533464,9.287661689408063,1586,5,3.1387137452711222,0.35465111360825724,3.0,0.0,0.5940964602073573,8.034708976745605,5.2809343338012695,6.7082037925720215,2.7082037925720215,6.45199921150444,8.463142395019531,5.234529972076416,7.0,2.757359504699707,6.469067902318126,1102.427001953125,766.6593627929688,895.7057495117188,314.08843994140625,19.16585791589019,3.532492160797119,0.5732161402702332,3.5214767456054688,0.40253376960754395,13.013112381402026,4.939039768494765,4.9497579842424075,0.5151319346427718
FHOD1_D1_NS,0.6069694095187717,0.2820485432942708,8303.543352601157,5472.951681151066,7579.0,3816.0,7.242609262614334,391.1382401954232,180.28347269735113,379.9066350460053,112.97056245803839,7.242609262614334,9451.85838150289,6527.330168348306,8733.5,4443.5,7.242609262614334,349.34436644639584,151.59406948039515,353.327130317688,96.87182927131653,7.242609262614334,0.6334536050100991,0.13574696352358834,0.6496122743171265,0.10327851622271,7.242609262614334,0.9035032050311456,0.0774225497121569,0.9277677596322352,0.041459339604405954,7.214664367492157,0.9104722707694247,0.04955942134909812,0.9169701368501204,0.02498354297346661,7.214664367492157,127.46115402265781,58.71879846525401,128.72434997558594,35.72434997558594,7.242609262614334,84.68826410536133,37.96343837429261,87.92815399169922,26.19083023071289,7.2310485689727155,0.7056177542577642,0.17679170700096614,0.6997438879145723,0.12790617209977695,7.214664367492157,1.1951360837297522,0.20047749476026025,1.1461882853846124,0.011547862711787316,7.242609262614335,2.871293427623549,0.7904514211351737,3.054154699946821,0.21979597918447968,7.242609262614334,0,,,,,-0.0,,,,,-0.0,,,,,-0.0,251,20.69983959389913,24.041067539143604,12.785113019775686,5.414213562373217,7.776246541964101,18.854187563315012,20.790135423872716,12.206555615733702,5.0495854312056885,7.696565267063702,0.9316701230846995,0.06208685444394135,0.9399537608406536,0.018783003556081757,7.681786358918098,731,59.88276531287579,40.274465791239976,52.05719499741725,25.88561808316404,9.508255639728088,54.53779800477778,35.49718099117016,48.25971404805462,23.65153451359901,9.50004770539156,0.9253613866406297,0.0435727753139134,0.9287466761405221,0.017208688375873527,9.469227835332763,1785,5,3.1394957983193277,0.3512806073616878,3.0,0.0,0.5915829115733339,8.155638694763184,4.617053508758545,7.071067810058594,2.5989317893981934,6.4418225313580475,8.594644546508789,4.493136882781982,7.6157732009887695,2.6157732009887695,6.443237785754879,1173.32666015625,802.4656372070312,946.2368774414062,355.90606689453125,19.315962173118876,3.572219133377075,0.5978092551231384,3.5676941871643066,0.4235692024230957,12.95495357893683,4.9118115317485405,4.924281172574841,0.5007280507699956
NegsiRNA_L2_NO,0.6395147111680772,0.24796040852864584,15528.53488372093,10659.100836647884,13688.25,6450.25,6.40300894074861,575.3343366439952,265.154963563469,578.0142805576324,130.10407537221909,6.40300894074861,17825.89534883721,12901.306893926378,15817.0,6517.25,6.40300894074861,478.92022802940636,204.94662743478455,495.39608108997345,107.0702234506607,6.40300894074861,0.5467202363870077,0.13036377115296532,0.5435519561858446,0.07203930954088342,6.40300894074861,0.884179194925249,0.06618548921869989,0.902441218531132,0.03126241335253377,6.370975365142058,0.8513244126797973,0.06565390296854666,0.8577300371335297,0.03626625725926841,6.370975365142058,170.33267515759135,78.84631228471287,170.87494659423828,47.273109436035156,6.379753126795122,117.75354777934939,49.388675184592294,118.58008575439453,34.50764465332031,6.40300894074861,0.7241232504833582,0.1926043874682413,0.7352761389598936,0.174634182212417,6.370975365142058,1.1763467858863925,0.12905704615847172,1.1565760279092918,0.01169949551157623,6.40300894074861,3.170399285308179,0.6180367671315485,3.2921661321908307,0.16454312502977508,6.40300894074861,1,3.414213562373095,,3.414213562373095,0.0,-0.0,3.1622776601683795,,3.1622776601683795,0.0,-0.0,0.9262096826685897,,0.9262096826685897,0.0,-0.0,466,18.777264858412256,14.781472000454828,15.672203781998917,6.701141631625132,8.70158005557527,17.517082156554178,13.549146027772496,14.884859010557484,6.166829990045043,8.621356712259276,0.9398256771936293,0.04469892043845395,0.942141682035557,0.018021867900502087,8.554924215932505,695,47.460647008493694,38.856171962569796,36.68558545218122,20.37187695319646,9.435113771927417,43.40891655871298,34.82963058045895,33.76563423890556,18.28668986333257,9.417847584877059,0.9290685524598774,0.04204424660435501,0.9317100746064527,0.018555898145619754,9.406838254726837,1887,5,3.126126126126126,0.3383162131584016,3.0,0.0,0.5562441076654158,9.14732551574707,7.702454566955566,7.211102485656738,3.2111024856567383,6.788326201860675,9.810565948486328,7.484551906585693,8.0,3.180339813232422,6.8617903014952395,1447.4517822265625,894.8278198242188,1229.3597412109375,444.9316711425781,19.132904160873345,3.794187545776367,0.5612529516220093,3.813917398452759,0.38393354415893555,12.272088112708946,5.201852766455662,5.214012202770042,0.5394290991547025
NegsiRNA_G2_NO,0.540201399061415,0.37541241115993923,9154.02734375,5353.050213460463,8154.25,3043.75,6.984375,442.19060473982245,146.86427458201004,441.3746713399887,89.56854152679443,6.96875,10452.73046875,6113.781947725968,9197.75,3600.0,7.0,384.6477741114795,120.768808053105,383.56421875953674,76.18859088420871,7.0,0.559942687219416,0.13976351987879473,0.5604633274387458,0.09832537894140814,7.0,0.8762294022512174,0.07799080110847359,0.8937172649571239,0.04512252973978054,7.0,0.8781511826076783,0.05479047680874508,0.8939874872326052,0.030374052070283875,7.0,142.32974830269814,47.70668944771123,139.23216247558594,30.364124298095703,6.984375,89.22950650751591,31.528103148988265,86.5131721496582,19.767333984375007,6.96875,0.6458150352471828,0.17872193799870287,0.6599380843240609,0.134104340236319,7.0,1.146606780553431,0.015512898579046325,1.1465951103620573,0.011342748489352017,7.0,3.087291789875807,0.29289461104010095,3.1438216959905994,0.17623868912424157,7.0,1,58.899494936611646,,58.899494936611646,0.0,-0.0,53.9351462406472,,53.9351462406472,0.0,-0.0,0.9157149190955349,,0.9157149190955349,0.0,-0.0,377,21.795049232574392,16.950934824141505,17.500630906745105,7.527122800149947,8.40056985118822,20.29569548174684,15.310829345300538,16.346933113652273,7.083815914067685,8.340212059405292,0.9418348570759574,0.03692490736732418,0.9431919286859488,0.018692468575883914,8.285929848671312,738,53.4598977534636,39.12702434698199,44.19270360879767,23.435589868049913,9.519346924759583,49.24230087870825,35.258397889024145,40.82232257510758,21.72981352877471,9.513926870559041,0.9333365792440077,0.0349439504805304,0.9316193250826403,0.018964272952018746,9.480689302790775,1851,5,3.1350621285791465,0.3526809169819778,3.0,0.0,0.585668670135558,11.892902374267578,7.214484214782715,10.630146026611328,4.369853973388672,7.435558862791921,13.210896492004395,6.83267879486084,12.0,4.124515533447266,7.529958216233209,1993.784912109375,1341.0299072265625,1615.177490234375,654.6094970703125,19.721509686152213,4.070795059204102,0.5550652146339417,4.090811252593994,0.4076361656188965,11.415781339749751,5.720605035390811,5.734471274389677,0.5768725462545456
PALLD_F1_NS,0.6314241621229384,0.3012813991970486,7521.48087431694,4246.141297206322,6956.5,2866.0,7.50477087653541,364.13548430458445,125.35743696435914,372.4751765727997,87.49747383594513,7.50477087653541,8273.035519125682,4731.043831003293,7726.0,3373.0,7.50477087653541,331.83977317940344,110.02209238272077,340.65841484069824,70.97915852069855,7.50477087653541,0.6682139307186993,0.10427003585544005,0.6752492489075099,0.06976460464840228,7.50477087653541,0.9172402372004553,0.05981214302902153,0.9329974519342136,0.02624415764431598,7.50477087653541,0.9178629820157344,0.029995712414311388,0.9218093113108756,0.01618055869471957,7.50477087653541,116.52601346161848,40.136696182794616,117.3095703125,26.661712646484375,7.50477087653541,83.65573646201462,29.45951700221971,84.49989318847656,18.499893188476562,7.50477087653541,0.7394144740403141,0.15631997604194509,0.7532063924561072,0.12306749190734101,7.471983991289509,1.1586244906135372,0.08989226913632459,1.149428538007646,0.009691323113807604,7.50477087653541,2.999621667471752,0.4653642905265379,3.0431720987559,0.19858437119999595,7.50477087653541,3,3.0808802290397614,0.9587073437500299,3.414213562373095,0.4142135623730949,1.584962500721156,2.9226096452107897,0.8291738614918431,3.1622776601683795,0.4432736152956096,1.584962500721156,0.9559978824000813,0.03889446398711966,0.9417839645316544,0.015574281863064643,1.584962500721156,239,23.125309810118612,24.918751076875,14.672203781998917,6.164496254303376,7.800448397938907,21.374271990495668,22.376348191469756,14.142135623730953,5.871921935894482,7.780553471151612,0.9413617230803815,0.03573047741314149,0.9438128232455907,0.01881286724313702,7.716766389570706,767,58.01992169785395,37.04364887421167,52.284271247461874,25.55684436936917,9.572652519784548,53.457970074536355,33.39823180834649,48.70090120087898,23.282048835841852,9.564829833995761,0.9318512146698895,0.03364315105446626,0.931071056394216,0.016167381183351703,9.54963885035247,1789,5,3.12520961430967,0.3359851123916313,3.0,0.0,0.5522355446756199,8.643195152282715,5.280212879180908,7.211102485656738,2.738966464996338,6.592826731502343,9.115792274475098,5.092372894287109,7.8102498054504395,2.8102498054504395,6.586066214981799,1497.6253662109375,1218.135498046875,1155.3487548828125,445.373779296875,19.409831047420166,3.799362897872925,0.5722825527191162,3.7947654724121094,0.41356444358825684,12.26678986160408,5.252718188051265,5.266531373135873,0.5313388904347462
NegsiRNA_A1b_NS,0.7310136159261068,0.21241209242078993,12479.776859504133,9401.18403955729,12383.0,6593.5,6.587840528142281,454.99876993746796,257.4743327534484,509.1858534812927,146.42640614509583,6.587840528142281,13850.888429752065,10758.73986783296,13572.0,7363.0,6.587840528142281,403.76802106041555,218.42472448838586,447.3035422563553,129.20629131793976,6.587840528142281,0.6436400797630883,0.11878763800344047,0.6375479200017403,0.09132178618208187,6.587840528142281,0.9233402686873872,0.05487010260160501,0.9330436908725008,0.03426173861144599,6.434537956827259,0.91193837424007,0.05515274389127834,0.9123857757243184,0.029045946736978023,6.4783428330695845,143.64992460140513,78.94922039223597,155.0,43.98423767089844,6.546800840508862,99.2241813988725,55.60490264345737,107.87986755371094,33.98872375488281,6.571311602522446,0.7339288604403823,0.17839338061112522,0.7333333153506779,0.1464908325452846,6.4783428330695845,1.2235467467054717,0.24723965509660428,1.1502094693805234,0.010529610963926128,6.58784052814228,2.770484971636719,1.0149639760364568,3.150547791398061,0.23418059587433282,6.587840528142281,2,1.7071067811865475,0.414213562373095,1.7071067811865475,0.2928932188134524,1.0,1.7071067811865475,0.414213562373095,1.7071067811865475,0.2928932188134524,1.0,1.0,0.0,1.0,0.0,-0.0,255,18.069167424174605,20.901060630483318,12.992640687119286,5.620899457402727,7.831570005469341,16.63023716192696,18.700903438103712,12.351619327035625,5.3181917138958354,7.826687211360177,0.9336720544342161,0.05245402649151967,0.9384782880377892,0.014518161219184922,7.692899454885223,561,64.06464136937637,50.93660332883602,48.81237154340574,27.984368609336336,9.131856960608793,58.54930492991141,45.99067808802953,44.62684792314546,25.51982381226587,9.124726835831611,0.9254780012662835,0.044457051266889105,0.9290304275336291,0.015983754749110513,9.114031648665836,1455,5,3.1463917525773195,0.361191762283696,3.0,0.0,0.6133178651038781,7.52638578414917,5.54884672164917,6.0,2.394448757171631,6.269740164826929,7.756381511688232,5.00374174118042,6.082762718200684,2.0827627182006836,6.251781435597236,1156.309814453125,942.4567260742188,847.6390991210938,358.59112548828125,18.91624753823539,3.4865496158599854,0.6801605820655823,3.464541435241699,0.505528450012207,13.262696588901552,5.133405584596531,5.145887480510129,0.5603079327632272
ADAM10_C3_NS,0.6571121215820312,0.2822587754991319,11301.447580645161,5217.354689745751,10943.75,3077.5,6.938067278128807,458.1929548873055,127.96679894204225,469.2239134907723,81.02081507444382,6.921938245870743,12418.298387096775,5769.027385907175,12189.25,3509.25,6.938067278128807,411.389820583405,111.18836630689808,425.5330618619919,66.80866467952728,6.938067278128807,0.6447274477993916,0.0954871358555081,0.6611797132288573,0.06679262023448318,6.938067278128807,0.9133424381050074,0.045096697255829384,0.9187004530419534,0.030013279890284073,6.938067278128807,0.9027187979511083,0.03337104698405357,0.907691799036151,0.01939603830939607,6.938067278128807,144.30238579550098,41.165748687399244,148.96920013427734,25.83948516845703,6.921938245870743,104.79283256300035,31.384254890907748,104.41555404663086,18.01537322998047,6.938067278128807,0.7438400841237437,0.15027133298328219,0.7365191501911319,0.10585530934766424,6.938067278128807,1.1672366692572254,0.1079291843029362,1.153719436505845,0.010028224112023643,6.938067278128807,3.0919497982991344,0.485331924171077,3.1616637420323483,0.21624439904457815,6.938067278128807,0,,,,,-0.0,,,,,-0.0,,,,,-0.0,248,19.738592364891907,18.633703787073422,14.40949135109922,5.295604617528541,7.862442731749116,18.314030242546895,16.68628121498055,13.722672962401168,5.037657236704386,7.865486632967518,0.941131209961219,0.03550818290753571,0.9424974714036102,0.01695183171279424,7.797926602716858,597,63.31630235136256,43.932005004387506,54.07709016916716,28.1516777035039,9.218237037512708,58.120745851270904,38.35062099586965,50.15095268841421,25.737841456946803,9.208186786256427,0.9312943811061574,0.03696955660520047,0.9315699038502039,0.013900225220790707,9.195440319800085,1476,5,3.1327913279132793,0.3491888584920553,3.0,0.0,0.5784266490245392,9.285652160644531,5.46144962310791,8.0,3.0,6.781180873310936,9.951775550842285,5.328948020935059,8.5440034866333,2.8871493339538574,6.799036385873066,1523.0369873046875,972.8729858398438,1274.5743408203125,474.67144775390625,19.31664276863411,3.847428560256958,0.5583277344703674,3.8647382259368896,0.39361119270324707,12.099506225998145,5.18402019382449,5.195775294069493,0.517946939302035
NegsiRNA_A2b_CA,0.6171694861518012,0.2849193149142795,11238.7125,6321.96786944377,10443.75,3683.25,6.906890595608516,458.5990443100532,184.0640587330342,470.15284579992294,93.93250244855881,6.890223928941853,12430.404166666667,7256.153183199051,11451.75,4112.5,6.906890595608516,407.4301644931237,145.73501518705527,418.77855855226517,75.32616329193118,6.906890595608516,0.6352481264773038,0.11223544744992114,0.64275870698763,0.06687780681537431,6.906890595608516,0.9169917470455279,0.049291014311116155,0.9249402395483107,0.03094172894773628,6.86726653309049,0.9035969901157266,0.04863358054898383,0.910751276530238,0.025060717688719703,6.890223928941852,146.64457806944847,55.27433530073985,151.26922607421875,28.24175262451172,6.906890595608516,99.21609718104203,37.691698504405245,98.50872039794922,23.730995178222656,6.906890595608516,0.6908096159693173,0.15996735406633,0.6894869621316195,0.11602509904413127,6.890223928941853,1.1471834998620656,0.01875770268622361,1.1459311660193627,0.0095361283674541,6.906890595608516,3.0320468762384,0.5250920810063926,3.1193124190029726,0.2280016631089239,6.906890595608516,3,1.1380711874576983,0.23914631173810033,1.0,0.0,0.9182958340544896,1.1380711874576983,0.23914631173810033,1.0,0.0,0.9182958340544896,1.0,0.0,1.0,0.0,-0.0,304,19.32061281440524,18.850375565761667,14.202384569912699,6.796773657773466,8.103190671338321,17.95345227292437,17.124820755640403,13.420507232877945,6.379462976529485,8.071908516718825,0.9412775037526316,0.03416753222024008,0.9421514330850995,0.01714711550867637,7.962201842923857,635,59.0198831983355,43.62373998793488,48.04331814396959,26.82252605378665,9.307463175360315,54.44991908730599,39.68662002103215,44.67164151400258,24.40929959605045,9.294864750163464,0.9332970535735503,0.034096662440411485,0.9311205752511331,0.017268840789044115,9.279665562046294,1619,5,3.1204447189623226,0.329254384235352,3.0,0.0,0.5370008008128733,10.396729469299316,9.848136901855469,7.071067810058594,3.5590782165527344,7.064288343165434,10.774638175964355,9.861627578735352,7.280109882354736,3.4902195930480957,7.080557578492056,1687.467529296875,1114.3651123046875,1378.9329833984375,531.2223510742188,19.331019390404197,3.944195508956909,0.5613183379173279,3.9597387313842773,0.4022350311279297,11.798991390872997,5.6120472482162,5.6251923398131645,0.5626302478373199
NegsiRNA_F1_NS,0.6482132805718316,0.29116185506184894,8365.5,4755.334180972697,7857.0,3419.75,7.326846660262587,384.3354126918747,141.43540545690377,395.20309841632843,90.88224983215332,7.314798467491502,9220.533132530121,5392.00672632874,8688.0,3679.5,7.314798467491502,350.19042844011125,125.0302073059702,359.465208530426,78.35754108428955,7.326846660262587,0.661847748848285,0.10912683631932349,0.6812377566847657,0.06455631073007723,7.3268466602625875,0.9188665161601888,0.05927283658216737,0.9328505472699102,0.022740416964557975,7.326846660262587,0.9180217097976294,0.032574053992535525,0.9231094984858577,0.017391381037169307,7.326846660262587,123.99471674769758,46.51104073482371,125.57453155517578,27.377220153808594,7.326846660262587,87.83669196266726,33.56700594729674,88.07270050048828,20.235374450683594,7.314798467491502,0.7334344242186299,0.1690888569160667,0.7512058293165713,0.12595320855234116,7.326846660262587,1.1689963327365722,0.13183766543083364,1.1483645519820576,0.011038596912762433,7.326846660262587,2.9671041069374193,0.5615112782727667,3.0285375712874854,0.23483216657195172,7.326846660262587,2,84.86143571373724,89.0416305603426,84.86143571373724,62.96194077712558,1.0,77.98800722683283,83.08875650516707,77.98800722683283,58.752623165161495,1.0,0.9016877018224636,0.03300690419775077,0.9016877018224636,0.023339405784204292,1.0,230,18.29665778217183,15.019341896443285,13.796888328626363,5.185449728701336,7.725882333534257,17.05988504511194,13.509375974869032,13.050162713435737,4.849460496461625,7.708491029186431,0.9440449572055073,0.03120253645530611,0.9422483841647591,0.01597504570356373,7.625797333496632,696,61.947658641652396,40.338165404866324,56.72133426268218,29.192388155425103,9.437196369411948,57.20066386949661,36.550402820862324,52.246158286721695,26.45526188407969,9.428575679756776,0.9326866999143739,0.03311088624599551,0.930899571743324,0.013806482757148242,9.340232478174512,1618,6,3.1452410383189124,0.37113759238521365,3.0,0.0,0.6149616818313846,8.719023704528809,4.747697353363037,7.8102498054504395,2.7112302780151367,6.562607226439163,9.222827911376953,4.540567398071289,8.062257766723633,2.4054036140441895,6.538982874566323,1541.0126953125,992.3809204101562,1271.99951171875,500.1083984375,19.3621584571431,3.851475715637207,0.5684549808502197,3.8681015968322754,0.40981531143188477,12.112095149213598,5.2963943124914294,5.306805633883042,0.49521031651642783
