,cell_area_ratio,white_area_ratio,e2e_n,e2e_distance_mean,e2e_distance_std,e2e_eu_distance_mean,e2e_eu_distance_std,e2e_distance_ratio_mean,e2e_distance_ratio_std,j2e_n,j2e_distance_mean,j2e_distance_std,j2e_eu_distance_mean,j2e_eu_distance_std,j2e_distance_ratio_mean,j2e_distance_ratio_std,j2j_n,j2j_distance_mean,j2j_distance_std,j2j_eu_distance_mean,j2j_eu_distance_std,j2j_distance_ratio_mean,j2j_distance_ratio_std,nodes_n,nodes_max,nodes_mean,nodes_std,branch_thickness_medial_axis_mean,branch_thickness_medial_axis_std,branch_thickness_voronoi_mean,branch_thickness_voronoi_std,texture_std_filter_mean,texture_std_filter_std,texture_entropy_filter_mean,texture_entropy_filter_std
MYO6_D3_NS,0.6158621046278212,0.32843950059678817,3,2.942809041582064,2.548547388496604,2.6666666666666665,2.081665999466133,0.9526214587563498,0.08206204062249967,295,21.776419228055335,26.100186347967586,20.196012229485287,22.688582929133176,0.9465896260546014,0.03252719182653628,661,58.449603712754126,42.44059711529368,53.41837410082421,37.78931313498622,0.9282172834737124,0.04297832770629807,1672,5,3.1297846889952154,0.3448499452539462,10.64603328704834,6.389429569244385,11.448995590209961,6.16285514831543,1926.2603759765625,1267.6920166015625,4.056938171386719,0.5389233231544495
NegsiRNA_C1_CA,0.5765851338704427,0.3134108649359809,1,1.0,,1.0,,1.0,,242,19.792823963070514,17.947524287748646,18.245631079716308,15.652818369721553,0.9374475297193383,0.05289258256895873,740,59.187955928013174,39.847764671475815,54.65985965181346,36.11281982689135,0.9333729041059554,0.03498907913438437,1761,5,3.1334469051675184,0.3466723266084772,9.678861618041992,6.544510841369629,9.975860595703125,6.2672038078308105,1788.9078369140625,1171.3367919921875,4.0034027099609375,0.5393351316452026
AKAP5_B1_CA,0.6374901665581597,0.2575967576768663,2,27.763455967290586,36.43502884254439,24.900836805434235,32.38667399993804,0.9465200016516,0.07563213897999793,270,17.97638592170831,15.285194440580145,16.753402753410224,13.988879331671722,0.9379162692424069,0.05298351161418509,602,61.30691372550767,44.96030968562642,56.41650176130845,40.788725380389295,0.9308085106516403,0.035873307242737566,1505,4,3.1136212624584716,0.31735070690927225,8.840627670288086,5.513737678527832,9.351397514343262,5.318541049957275,1239.6141357421875,811.80029296875,3.6458194255828857,0.5585380792617798
FMN1_D1_CA,0.7077068752712674,0.23248248630099827,4,3.0,3.366501646120693,3.0,3.366501646120693,1.0,0.0,243,19.80563405830661,23.22468074219837,18.37605645945978,20.920786152351972,0.9412019217344161,0.050070331183432695,587,64.40202676241505,45.31934608494584,59.0931168389657,41.045278426515274,0.9280838943708515,0.03664665188542155,1468,6,3.1444141689373297,0.3722164595625353,7.6468729972839355,4.616450309753418,8.020103454589844,4.486446857452393,992.5692138671875,628.36865234375,3.4221527576446533,0.5921777486801147
AKT1_B2_NS,0.5979656643337674,0.30620363023546004,2,36.89949493661166,40.76955262170046,34.108601459031235,37.191485759753455,0.9433651692387417,0.034393157716248235,272,19.86253663779023,18.44615674967586,18.367780323190612,16.429047920754385,0.9396348103870527,0.03304056150411139,612,61.8773184971978,41.097612902682755,56.6294177641161,36.83967691085281,0.9269469777988067,0.04167272864531154,1565,4,3.1335463258785943,0.3401642319864371,10.17021656036377,6.0939788818359375,10.938037872314453,5.929661750793457,1994.3446044921875,1221.3592529296875,4.109538555145264,0.5194091796875
JUP_D1_NS,0.6537272135416666,0.26352352566189235,1,15.0,,15.0,,1.0,,243,22.840516110700996,27.445707327702806,20.8443466236877,24.27194038725756,0.9346385511478542,0.04120796233808482,661,61.98366376119232,41.65432261260975,56.86509736196389,37.5301959931498,0.9282658823836258,0.034635152670653604,1605,5,3.1302180685358256,0.3402257118452849,7.936938285827637,4.542513370513916,8.368757247924805,4.449159622192383,1033.5948486328125,680.3258056640625,3.4457662105560303,0.6095472574234009
NegsiRNA_C3_CA,0.6456900702582465,0.30087025960286456,7,3.06932591060551,1.7793160988777814,2.8550527187093513,1.5242876923190707,0.9502953865911261,0.05352230691325395,301,18.495363250104774,15.147644543610772,17.29667084331391,13.713316733192064,0.9429328099273218,0.04059182103662346,688,57.37354231012708,37.43703966691006,53.19532783374189,34.29776664485399,0.9343107707575279,0.02864531959033083,1665,5,3.112312312312312,0.31953193771167276,9.709135055541992,5.690134048461914,10.292068481445312,5.150103569030762,1559.69140625,1014.4880981445312,3.859405279159546,0.5638490915298462
NegsiRNA_B3_NS,0.6595439910888672,0.26263724433051217,3,2.276142374915397,2.2103434310450782,2.0,1.7320508075688772,0.9428090415820632,0.09905764571342532,259,19.11663434500663,19.888986203382608,17.511060150885697,17.61025455570168,0.9322331693546259,0.04997433077889023,730,58.60244184424969,38.53546731596261,53.68156195521165,34.389450501432826,0.927286170716119,0.03810218062127423,1780,5,3.136516853932584,0.3530178119566229,7.78516149520874,4.900137901306152,8.18087100982666,4.811651706695557,1688.1646728515625,1220.30126953125,3.8936586380004883,0.6004513502120972
CD151_A3_CA,0.6711542341444228,0.23101340399848092,0,,,,,,,293,17.109227735343577,18.69333214088077,15.752549546651549,16.010448108249438,0.9402002512369039,0.05141181370547192,652,57.81331084592882,44.47349920884442,52.80636576050104,39.81076728894644,0.9262108899253564,0.045408011979291035,1633,5,3.119412124923454,0.3261558049269151,7.762770652770996,5.194516658782959,8.086243629455566,5.094420909881592,1054.905029296875,604.0630493164062,3.4942524433135986,0.5802898406982422
GNB2L1_E3_CA,0.6915757921006944,0.20248582628038195,3,33.50897064486038,53.51259599559264,26.19761924850091,41.04299110159811,0.9046423559822663,0.11838207484474723,351,17.141856902137373,17.2240058670219,15.888015554335484,15.645061726012992,0.9371542078243129,0.05593099262624051,612,50.46676794311526,42.98684823087859,45.85176617794806,38.9771891777767,0.9207240986985467,0.06268509514302817,1586,5,3.1336696090794454,0.3476293728666648,8.004843711853027,5.75916862487793,8.493986129760742,5.760203838348389,1449.1807861328125,1000.501220703125,3.758394718170166,0.6120373606681824
FYN_E2_NS,0.6266668107774522,0.2785784403483073,0,,,,,,,188,24.833866565009796,24.066766042585094,22.894827425802212,21.400648991659974,0.934625036761874,0.054525393078129224,500,71.22324779132782,47.66982829033391,65.61408062343949,43.1782426628123,0.9300136750771227,0.030978650150812206,1204,4,3.127076411960133,0.3330585496327507,9.809845924377441,5.8583598136901855,10.302614212036133,5.692473411560059,2024.13427734375,1424.542236328125,4.057607173919678,0.5687687993049622
FHOD1_D3_NO,0.631872812906901,0.29600482516818577,0,,,,,,,341,20.810344252800384,19.571967872847026,19.1930340266664,17.274518657329303,0.9368953733623763,0.05138839865204419,647,57.389544925416104,41.647450060742045,52.32510163065317,36.372694022037166,0.9288799154491263,0.03841107632933736,1681,5,3.134443783462225,0.3445985904513672,9.701656341552734,6.140629768371582,10.332290649414062,5.771828651428223,2293.284912109375,1353.7210693359375,4.2229204177856445,0.5116714835166931
GNB2L1_E1_NS,0.6865821414523654,0.21923912896050346,1,34.14213562373096,,28.844410203711917,,0.8448332149340774,,228,21.981602486502712,23.726288746533804,20.227725151081973,21.06184006832477,0.9369275387027163,0.052714073388997175,423,70.52751754816504,52.43621726337836,64.46582264678342,47.20680019243297,0.9267899637841331,0.03740672500743103,1103,5,3.1233000906618313,0.33425088116469537,8.668566703796387,5.024042129516602,9.25433349609375,4.922878265380859,1590.7694091796875,1048.12255859375,3.872633457183838,0.5619469881057739
PALLD_F3_NO,0.5434307522243924,0.3746935526529948,0,,,,,,,270,21.6889912296681,18.09765195795023,20.419958437131868,16.758118325496795,0.9471875133361295,0.048227974330238454,728,58.99613849452153,41.88031010455585,54.06029561168618,37.29564358037667,0.9298412539980754,0.04016290429685378,1734,6,3.1286043829296424,0.3415829412761572,11.642003059387207,7.107583999633789,12.49282455444336,6.722356796264648,1884.9674072265625,1192.712890625,4.036640167236328,0.5539929866790771
CAMSAP3-2310057J16RIK_E1_NO,0.6312374538845487,0.2058071560329861,1,32.07106781186548,,30.01666203960727,,0.935942083864818,,323,19.160046061944314,20.144715863255797,17.619232797710158,17.047527170181716,0.939613747667292,0.033912984163956966,536,56.9662402885276,47.03863598687969,51.55570289489912,41.62998304997574,0.9227663814647009,0.05305184798209636,1420,5,3.1316901408450706,0.34638367523048386,7.770506381988525,4.7385053634643555,8.308918952941895,4.609379768371582,2293.2939453125,1381.70068359375,4.1568708419799805,0.592276930809021
GNA12_E3_NS,0.6682512495252821,0.2568698459201389,2,17.707106781186546,23.62741699796952,17.50735135169495,23.34492016042484,0.9941955544289991,0.008208725648565923,223,20.081201292335066,21.19528387015646,18.609868292542693,19.19599479163237,0.9409822584372879,0.034430533315569986,577,65.09102108156071,42.735041505191866,59.976288674642475,38.835197478935186,0.9296381254181474,0.030688950253194548,1426,5,3.126928471248247,0.3370796397339787,8.600987434387207,5.289729595184326,9.08486270904541,5.164853572845459,1288.6378173828125,882.5549926757812,3.676215648651123,0.588045597076416
CAMSAP3-2310057J16RIK_E3_NO,0.6779513888888888,0.24908659193250868,0,,,,,,,270,20.045388686578953,24.513791422729515,18.304856624560728,20.93738133949989,0.9408888352626985,0.04077870956355057,677,59.968075108901225,43.462990752092274,54.94043212348579,39.11823976365915,0.9288552637887146,0.036626812717671875,1584,5,3.119949494949495,0.3268397770674223,7.575785160064697,4.403329849243164,8.031685829162598,4.327342510223389,939.8911743164062,623.3438720703125,3.3574938774108887,0.5800250172615051
GNB2L1_E2_NS,0.6763557857937283,0.27474212646484375,1,50.82842712474619,,50.0,,0.9837014998966421,,148,25.35795355356953,25.696275637883865,23.545086094034854,23.0794324405386,0.9434275762299009,0.03335043880142018,411,80.38214870949037,53.01043323312175,74.2304245889217,48.33940098653407,0.9314468375604937,0.029400055490903743,1002,5,3.143712574850299,0.36747152078003015,10.418270111083984,5.680017471313477,11.02431869506836,5.512101173400879,2232.881591796875,1635.2169189453125,4.111356258392334,0.5829762816429138
NegsiRNA_B1_NS,0.6780938042534722,0.24327723185221353,2,15.121320343559642,2.6568542494923797,14.684658438426489,3.2743874379033593,0.9670260701434057,0.0466321788079348,299,15.711259811557031,15.433841328540584,14.590271341846975,13.931174260576638,0.9366304248025846,0.06077864751113884,742,56.66291930231788,40.42143183162649,52.28798046289208,36.778399635187235,0.9319126318440892,0.03258073233044819,1875,5,3.1376,0.34756233014141985,7.47934103012085,4.883640766143799,7.848299503326416,4.677012920379639,1015.2271728515625,719.9411010742188,3.4275107383728027,0.5942276120185852
NegsiRNA_E2_NS,0.6686411963568794,0.2841258578830295,2,48.6066017177982,65.3259018078045,45.34754902113522,60.96884118589983,0.929665878445918,0.004887798942514393,199,21.51442298629273,17.08564332193456,20.10198539221737,15.471210169332009,0.9410894565779268,0.05322916402829974,478,71.50861231287142,47.32990668365786,66.11490259587424,42.986451885374606,0.933280544984636,0.031357025675055876,1200,5,3.1416666666666666,0.3627633143279819,10.883119583129883,6.739083766937256,11.308333396911621,6.006531238555908,1849.61474609375,1257.147216796875,3.982647180557251,0.5745618939399719
JUP_D1_CA,0.6286426120334201,0.2772865295410156,0,,,,,,,211,23.203302493123367,28.0562805732408,21.309855279458308,25.18523118735441,0.939580965731517,0.0387177181335427,674,63.04747771015571,42.40577092752777,57.97236062106327,38.344852104751,0.9287513821227849,0.034098370268552065,1597,5,3.128991859737007,0.3425818916255516,8.284744262695312,4.902731418609619,8.632704734802246,4.693574905395508,1019.4220581054688,662.3428955078125,3.422771453857422,0.6333690285682678
NegsiRNA_C3c_NO,0.7067928314208984,0.19381332397460938,2,8.207106781186548,1.707106781186548,8.027692569068709,1.4533767691270154,0.9809421986309164,0.026951801165170697,300,18.035927314813172,21.57579156941153,16.736729059125043,19.39314237894572,0.9422147544969424,0.032406129413054846,576,59.039543969107186,47.124730551934526,53.72376393712693,42.05862509463891,0.9247075322766675,0.04186891701115269,1486,5,3.126514131897712,0.3384464379904826,6.849296569824219,4.3874430656433105,7.292917251586914,4.346043109893799,1057.9747314453125,644.6319580078125,3.5084171295166016,0.5521758794784546
NegsiRNA_I2_NS,0.6367549896240234,0.24613401624891493,3,17.714045207910313,26.35624242499329,16.333333333333332,23.96525262402492,0.9713200950334165,0.04967505255836966,311,17.81405804723474,18.092160921407913,16.379045719117684,16.14245803577413,0.9392934632923876,0.04959231949404677,722,55.62659613110138,43.23421349248917,50.23246940285028,37.47996609427289,0.9235871332849788,0.0526464617610152,1802,5,3.1315205327413986,0.34123692361125896,7.914755344390869,5.687489032745361,8.342635154724121,5.701730728149414,2070.90966796875,1301.9691162109375,4.1408915519714355,0.5165262222290039
NegsiRNA_C3b_NO,0.6383855607774522,0.31039386325412327,2,2.0,1.4142135623730951,2.0,1.4142135623730951,1.0,0.0,399,16.780008820641488,11.593472804626764,15.746890671941303,10.434742744110048,0.945394615280908,0.042390355722853205,843,50.85330717322929,35.20044462767764,46.77387289271912,31.67769803805099,0.9308066737345002,0.03629746715862587,2143,5,3.131124591693887,0.3457319190334505,8.968683242797852,4.95556116104126,9.92566967010498,4.637908935546875,1383.4024658203125,773.0720825195312,3.7862517833709717,0.5260782241821289
FHOD1_D3_NS,0.6452060275607638,0.271842532687717,3,27.13232320655665,45.262511513567354,25.342340697762328,42.16217086367599,0.9774552792459366,0.039048601788490477,256,19.569754082684465,19.357541629447287,18.037652109199144,16.65859588266772,0.9393639988782374,0.06334825876315589,570,63.44187445030217,46.15289660466735,57.762544710243404,40.65810390640659,0.9254930823325307,0.044568944501633415,1408,4,3.133522727272727,0.3401388078040789,9.379240036010742,5.7515764236450195,9.905112266540527,5.537528991699219,1858.3585205078125,1293.49169921875,3.9945907592773438,0.5774597525596619
PALLD_F1_NO,0.6030631595187717,0.33611128065321183,0,,,,,,,214,21.65972447405141,18.237877313855353,20.251043074429568,16.43116944727924,0.9465575196123639,0.03270344357719236,704,60.9111917511673,37.37053113055357,56.36523513309632,33.90376731698352,0.9345406965880912,0.030807111721742903,1632,4,3.1237745098039214,0.32932412685183043,10.123637199401855,5.534129619598389,10.814382553100586,4.883221626281738,1615.9193115234375,1013.5911254882812,3.9223179817199707,0.5301070809364319
NegsiRNA_A1b_NO,0.7322798834906684,0.22897805107964408,0,,,,,,,427,15.881386276683962,13.23442239364567,14.851549963495872,12.12645318761906,0.9377317424999622,0.06835688189123432,710,50.1351463283716,42.52899104752336,45.89608559759939,38.0503410030183,0.9295642346990443,0.03829097440470728,1925,6,3.1418181818181816,0.3760931332319518,8.12447738647461,5.958939075469971,8.739377975463867,5.9981513023376465,1334.4892578125,841.5474853515625,3.7253122329711914,0.577605128288269
NegsiRNA_I1_NS,0.6126026577419705,0.2990519205729167,2,1.5,0.7071067811865476,1.5,0.7071067811865476,1.0,0.0,263,18.03231037806337,15.497258448972822,16.803185047765943,13.758298994863154,0.9446397897798305,0.03136547443791214,722,58.38507295192689,36.32674597245882,54.11157097730715,33.10679565557173,0.935251715943622,0.03199907689683478,1734,5,3.1170703575547867,0.32684108760869984,9.130908966064453,5.313414573669434,9.671311378479004,5.040160655975342,1602.885498046875,1020.9010620117188,3.8971734046936035,0.553714394569397
FYN_E2_NO,0.5920814938015408,0.31719207763671875,2,1.2071067811865475,0.29289321881345254,1.2071067811865475,0.29289321881345254,1.0,0.0,273,20.351449552516446,16.26443688335242,18.922223593032953,14.312849481879923,0.941132019042752,0.04890312523134568,647,60.64962137007281,43.89258991320651,55.28929386127702,38.80575432028964,0.9275312790517128,0.04887114130300574,1561,5,3.119795003203075,0.33444029409531073,10.2492036819458,5.917173862457275,11.084783554077148,5.707809925079346,1835.486328125,1191.3992919921875,3.9986279010772705,0.5639143586158752
ARGHGAP10_C1_NO,0.5964007907443576,0.34413443671332467,2,3.121320343559643,0.9999999999999996,2.9208096264818892,0.9683709267122023,0.9339968236001219,0.011012680317483666,352,20.676187648530842,16.72220135236152,19.285100373250405,14.87355358487718,0.9456980284625417,0.03244926707579105,742,54.99936669910877,37.610200027197266,50.56515822634359,33.64234750247491,0.9299773846350409,0.03404698606785439,1864,5,3.1276824034334765,0.3353394827041963,10.418909072875977,6.436460971832275,11.258613586425781,6.128349781036377,1845.099365234375,1132.3660888671875,4.036399841308594,0.5298641324043274
NegsiRNA_H1_NO,0.5571816762288412,0.35284720526801217,3,1.8047378541243653,1.393846850117352,1.7207592200561266,1.248391589160928,0.9754032275561966,0.0426028595748777,374,19.76190407690124,16.0323602769032,18.494245141096894,14.407595271297314,0.946750108483037,0.036671428472440454,770,52.64413950929669,37.995346223393206,48.463197314505244,34.3555270799744,0.931784948219648,0.03496413702299441,1947,5,3.1268618387262457,0.33741602910925084,11.20055866241455,7.069430828094482,12.359493255615234,6.824916362762451,1713.9874267578125,1060.0103759765625,3.9924607276916504,0.5116735696792603
NegsiRNA_L3_CA,0.6133490668402778,0.20091756184895834,5,9.297056274847716,14.781990032810677,8.013776741499452,11.946724568757457,0.963836286943468,0.08086452071320213,386,16.84524017356085,18.332573292871174,15.500316788996315,15.95069726042651,0.9393679246496104,0.0483487228036901,697,50.66603395703159,40.59858943485115,45.5946764525215,35.80092806917342,0.9193720498010994,0.06264232652798696,1849,5,3.135208220659816,0.34352383249361484,7.034375190734863,5.2449493408203125,7.2318925857543945,4.895117282867432,1279.3790283203125,821.6566772460938,3.66684627532959,0.5920543074607849
NegsiRNA_D2_NS,0.6407483418782552,0.2638876173231337,3,14.852116395368016,16.57215264283834,11.912877917901985,11.645815109718372,0.9124088719793394,0.15171228402405418,311,16.945208539545575,16.794739029203313,15.72508338997114,15.044797699649058,0.9426837825714911,0.03629778117692999,724,56.066464449105915,40.02861639058246,51.68213208176836,36.39489010315796,0.9317336217218279,0.03675136939826048,1847,5,3.142934488359502,0.357656826527947,8.40383243560791,5.454583644866943,8.830710411071777,5.22880220413208,1502.3759765625,1001.0484619140625,3.834475517272949,0.5635890960693359
FHOD1_D1_CA,0.6522358788384331,0.26416905721028644,0,,,,,,,260,16.51391249577052,12.932333599087329,15.425523342095923,11.737949346963193,0.9414930371361476,0.0357264776981677,690,59.74454912670447,42.61984029327341,55.06776643917363,38.665096479090465,0.9316329399767335,0.03553023949250535,1641,5,3.1340645947592933,0.3495498882958642,8.356522560119629,5.195846080780029,8.698283195495605,4.915400981903076,1151.971435546875,748.8792724609375,3.573857307434082,0.5868140459060669
ACTR3_C3_CA,0.6269976298014323,0.2857534620496962,2,8.5,10.606601717798213,8.5,10.606601717798213,1.0,0.0,321,17.90448190295061,14.295661773261369,16.838092776040973,13.153775755145153,0.9472058859154916,0.034488059369025506,729,54.934331249422314,38.34713527066124,50.896141825412684,35.151142924311614,0.9351137800957752,0.030390910926725544,1801,5,3.123820099944475,0.3327306284880108,8.9805326461792,5.038370609283447,9.590086936950684,4.582551956176758,1195.2799072265625,705.7098999023438,3.6333837509155273,0.5460809469223022
NegsiRNA_L3_NS,0.6951728396945529,0.22679053412543404,10,3.489949493661167,5.458911925395821,3.3640986324787456,5.205001909590282,0.9808420622412053,0.03189504568116661,548,18.015479724136313,15.932210992000917,16.638219140221043,14.012674043632744,0.9353145313212872,0.047431022473309686,893,38.95203601918433,35.596779113481546,35.66199250458364,32.359562899353925,0.9291423528691803,0.046858757225015576,2377,5,3.129575094657131,0.3469264474909654,7.722085952758789,5.1578569412231445,8.539692878723145,5.044686794281006,1090.7828369140625,607.0816650390625,3.528653621673584,0.5556821823120117
NegsiRNA_D3_NO,0.6128508249918619,0.3189252217610677,6,3.7761423749153966,3.235928949517936,3.614473486288231,2.9870884989071365,0.9796110098047378,0.03295951083219023,390,20.62302014499943,17.40763154662107,19.186851966631668,15.247255489539077,0.9440232225943983,0.03556854151299734,662,53.61739252493658,38.270313293419726,49.20052579514885,34.33620851294931,0.9296166089515793,0.040246077421999114,1727,5,3.1279675738274464,0.34261094820825055,10.998406410217285,6.9468159675598145,12.096731185913086,6.360440731048584,2052.242431640625,1256.67333984375,4.1037750244140625,0.5467306971549988
GNB2L1_E3_NO,0.6547400156656901,0.28796810574001735,0,,,,,,,295,21.66862459882543,21.87430662669577,20.180882519874267,19.806812100672925,0.9441286855367372,0.03395496069128547,560,60.164125943185546,45.20708375983577,55.143006650311804,40.77690581732426,0.9278672196072415,0.03552379730134277,1423,5,3.1222768798313423,0.3402324686949854,10.19021224975586,6.361100196838379,11.170374870300293,6.224737644195557,1407.2847900390625,897.3705444335938,3.7615439891815186,0.5592373013496399
ACTR3_C1_NS,0.5715266333685981,0.3384140862358941,1,3.4142135623730954,,3.1622776601683795,,0.9262096826685896,,299,20.824543344802564,15.925518988431518,19.550490609113893,14.640475673013404,0.9460866139163667,0.028944579435993992,745,57.15343283021297,37.31371753993014,52.81555624606047,33.82034197761058,0.9345577552318389,0.0330309593834917,1862,5,3.13265306122449,0.35163779293587244,10.240034103393555,6.151236534118652,10.963855743408203,5.786521911621094,1717.22802734375,1149.82763671875,3.9540908336639404,0.5604475736618042
NegsiRNA_A1_CA,0.6922763800442104,0.24138556262829136,1,20.242640687119287,,15.620499351813306,,0.7716631240583585,,280,17.747788087112827,15.328733934734387,16.632968657516177,14.079301213208641,0.9448461323074101,0.0343433369012354,511,59.475973239887864,44.731359647666615,54.7246938082581,40.70284849586769,0.9285102657822648,0.037008406318311524,1311,5,3.116704805491991,0.3281180472116233,9.24407958984375,5.633561611175537,10.046738624572754,5.5539960861206055,2071.76708984375,1361.5843505859375,4.105875492095947,0.5509512424468994
JUP_D3_NS,0.6910555097791884,0.21476915147569445,1,4.0,,4.0,,1.0,,328,19.692570807759516,23.518673269382145,18.081437750471117,20.92004632799578,0.9382100599297684,0.03736594012364956,650,54.781321576701785,42.99419680931043,49.534995594454166,37.34016061522544,0.9212230032559726,0.05330943450378149,1668,5,3.1384892086330933,0.35735589137017965,7.246229648590088,5.080508708953857,7.661453723907471,5.083956241607666,1661.358154296875,944.195556640625,3.944091796875,0.5368238091468811
ENAH_B3_NS,0.6527076297336154,0.2569986979166667,0,,,,,,,256,20.640411945356238,21.267708940844738,19.136627620427298,18.95175590390858,0.9399553900765043,0.033341830834479155,557,64.57086480513709,48.218514181491734,58.70926607843917,41.75922966596326,0.9256028867951515,0.0412326484690671,1442,6,3.133148404993065,0.3517693598836238,8.91888427734375,6.071108341217041,9.417680740356445,6.118627071380615,1585.62939453125,1075.089599609375,3.88096284866333,0.5588870048522949
CGLN1_C2_NS,0.6653749677870009,0.2666799757215712,2,70.88477631085023,35.23401871576772,62.55366943605847,35.22892107585258,0.8659246681641893,0.06657163014265265,287,16.824633746177092,18.629451349951648,15.597934541166595,16.800944040447625,0.9388726795867087,0.05811393426068668,689,59.55089665861392,43.994073866828,54.16902893005806,38.94656977525446,0.9248265094785285,0.04180294118578259,1711,6,3.1332554061952074,0.3516827439869239,8.326045036315918,6.299426078796387,8.666337966918945,6.191450595855713,1082.084716796875,767.262451171875,3.5097110271453857,0.5769423246383667
FMN1_D1_NS,0.6674955156114366,0.26635657416449654,2,1.0,0.0,1.0,0.0,1.0,0.0,257,21.72097942227299,21.292663745476414,20.05904643511982,19.24892379562273,0.9376923051011342,0.034005361874193285,648,62.40633737573847,43.03682312834899,57.01173565437614,38.35654068227114,0.9265253516152681,0.03845472438454821,1586,5,3.119167717528373,0.325926075476281,8.007173538208008,4.367679595947266,8.552425384521484,4.192789077758789,925.1771850585938,591.9497680664062,3.336301326751709,0.592113196849823
PALLD_F1_CA,0.598494635687934,0.32877816094292533,1,1.0,,1.0,,1.0,,178,24.41200915476764,24.770380620988792,22.390687308539032,21.43554388285877,0.9434311835243393,0.040103793138926126,687,62.79622661970492,41.06835955946776,57.817438329771775,37.02584840804187,0.9317626137789656,0.03663198590086863,1591,5,3.127592708988058,0.34475387706046745,9.953063011169434,5.351678371429443,10.539340019226074,5.098130702972412,1550.7039794921875,1032.9058837890625,3.862028121948242,0.551404595375061
NegsiRNA_D1_NO,0.6073811848958334,0.3272963629828559,2,1.4142135623730951,0.0,1.4142135623730951,0.0,1.0,0.0,434,16.72450189029764,10.20348186699305,15.711644385942513,9.398163116505575,0.9439601709775607,0.045196165857628756,859,50.41643207730467,37.13459128269927,46.249720100760115,33.113858178900024,0.9311164284330564,0.03673926904778357,2145,6,3.117948717948718,0.3339102055076772,9.416742324829102,5.2505784034729,10.453954696655273,4.910339832305908,1112.4810791015625,659.2048950195312,3.5460774898529053,0.5626024603843689
NegsiRNA_E1_NO,0.6598192850748698,0.2541419135199653,2,25.020815280171313,5.000000000000003,22.214256971104057,5.920605918612507,0.88179458503891,0.060415017516072124,321,18.7212934544933,18.908188656179885,17.375299546035617,16.874893048688946,0.9376551335276831,0.06703090661802329,600,56.49151320469861,43.08214294519032,51.88497443160472,38.77540898374951,0.9303414596020839,0.03727556226250057,1493,4,3.115874079035499,0.32007386154319745,9.261027336120605,5.801074981689453,10.108380317687988,5.717156887054443,1914.5072021484375,1220.617431640625,4.039111137390137,0.5617399215698242
NegsiRNA_G2_NS,0.5991946326361762,0.3098928663465712,8,12.599873734152915,13.202068763869338,11.92923237089391,12.876042650318428,0.9534887562291028,0.05297925365828926,348,20.420669086886228,18.983458080254653,19.109171616423772,17.132077144922942,0.9447271060331137,0.04574058998915929,643,54.43842870711372,38.64422251913875,50.2224545632284,34.994776389584636,0.9329476644351377,0.032942730584243185,1669,5,3.1246255242660275,0.3356917782930955,10.818077087402344,6.581095218658447,11.927526473999023,6.360498428344727,1598.4720458984375,1096.620361328125,3.874558448791504,0.5640028119087219
CLIP1_C2_NS,0.6271847618950738,0.2540117899576823,2,10.414213562373096,7.656854249492383,10.0,7.0710678118654755,0.9738310345615128,0.03700850583638144,251,19.991197203768692,22.50560204793398,18.452554175414406,20.0568745728352,0.9400676782431193,0.04012427961055362,637,62.531605196981836,44.70006311124344,57.217384335226484,40.21911512949481,0.9267239487038464,0.03613921026010849,1586,5,3.1387137452711222,0.35465111360825724,8.034708976745605,5.2809343338012695,8.463142395019531,5.234529972076416,1102.427001953125,766.6593627929688,3.532492160797119,0.5732161402702332
FHOD1_D1_NS,0.6069694095187717,0.2820485432942708,0,,,,,,,251,20.69983959389913,24.041067539143604,18.854187563315005,20.790135423872712,0.9316701230846995,0.06208685444394135,731,59.88276531287579,40.274465791239976,54.53779800477778,35.49718099117016,0.9253613866406297,0.0435727753139134,1785,5,3.1394957983193277,0.3512806073616878,8.155638694763184,4.617053508758545,8.594644546508789,4.493136882781982,1173.32666015625,802.4656372070312,3.572219133377075,0.5978092551231384
NegsiRNA_L2_NO,0.6395147111680772,0.24796040852864584,1,3.4142135623730954,,3.1622776601683795,,0.9262096826685896,,466,18.777264858412256,14.781472000454828,17.517082156554178,13.549146027772494,0.9398256771936293,0.04469892043845396,695,47.460647008493694,38.856171962569796,43.40891655871298,34.82963058045895,0.9290685524598774,0.04204424660435501,1887,5,3.126126126126126,0.3383162131584016,9.14732551574707,7.702454566955566,9.810565948486328,7.484551906585693,1447.4517822265625,894.8278198242188,3.794187545776367,0.5612529516220093
NegsiRNA_G2_NO,0.540201399061415,0.37541241115993923,1,58.89949493661165,,53.9351462406472,,0.9157149190955348,,377,21.795049232574392,16.950934824141505,20.29569548174684,15.310829345300538,0.9418348570759574,0.03692490736732418,738,53.4598977534636,39.12702434698199,49.24230087870825,35.258397889024145,0.9333365792440077,0.034943950480530395,1851,5,3.1350621285791465,0.3526809169819778,11.892902374267578,7.214484214782715,13.210896492004395,6.83267879486084,1993.784912109375,1341.0299072265625,4.070795059204102,0.5550652146339417
